2021:01/20/21:00:14,200
2021:01/20/21:00:14,250
2021:01/20/21:00:14,212
2021:01/20/21:00:22,200
2021:01/20/21:00:23,200
2021:01/20/21:00:23,250
2021:01/20/21:00:23,212
2021:01/20/21:00:23,213
2021:01/20/21:12:36,Flow: 200, IMEI: 23469783900012222, Battery: 3.8
Send Time: 2021-01-26 14:51:15Receive Time: 2021-01-26 14:50:35.383907,Flow: 13.33, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:17Receive Time: 2021-01-26 14:50:35.383907,Flow: 12.85, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:19Receive Time: 2021-01-26 14:50:35.383907,Flow: 11.9, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:21Receive Time: 2021-01-26 14:50:35.383907,Flow: 10.95, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:23Receive Time: 2021-01-26 14:50:47.382570,Flow: 10.0, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:25Receive Time: 2021-01-26 14:50:47.382570,Flow: 10.0, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:27Receive Time: 2021-01-26 14:50:47.382570,Flow: 9.52, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:29Receive Time: 2021-01-26 14:50:47.382570,Flow: 8.57, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:31Receive Time: 2021-01-26 14:50:47.382570,Flow: 8.57, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:33Receive Time: 2021-01-26 14:50:47.382570,Flow: 8.57, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:35Receive Time: 2021-01-26 14:50:59.446765,Flow: 8.09, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:37Receive Time: 2021-01-26 14:50:59.446765,Flow: 7.61, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 14:51:39Receive Time: 2021-01-26 14:50:59.446765,Flow: 6.66, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:34Receive Time: 2021-01-26 15:33:49.694697,Flow: 287.49, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:36Receive Time: 2021-01-26 15:33:49.694697,Flow: 176.77, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:38Receive Time: 2021-01-26 15:34:00.698162,Flow: 37.48, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:44Receive Time: 2021-01-26 15:34:00.698162,Flow: 274.97, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:46Receive Time: 2021-01-26 15:34:00.698162,Flow: 135.68, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:48Receive Time: 2021-01-26 15:34:00.698162,Flow: 24.96, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:54Receive Time: 2021-01-26 15:34:14.700171,Flow: 291.01, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:34:56Receive Time: 2021-01-26 15:34:14.700171,Flow: 123.15, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:35:02Receive Time: 2021-01-26 15:34:25.671919,Flow: 246.35, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:35:04Receive Time: 2021-01-26 15:34:25.671919,Flow: 21.35, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:35:08Receive Time: 2021-01-26 15:34:25.671919,Flow: 226.7, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:35:14Receive Time: 2021-01-26 15:34:37.685553,Flow: 64.18, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:35:18Receive Time: 2021-01-26 15:34:37.685553,Flow: 126.68, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-26 15:35:20Receive Time: 2021-01-26 15:34:37.685553,Flow: 271.32, IMEI: 864287039914179, Battery: 350.0
Send Time: 2021-01-29 14:42:37, Receive Time: 2021-01-29 14:43:29.850844, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:39, Receive Time: 2021-01-29 14:43:29.920026, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:41, Receive Time: 2021-01-29 14:43:29.941959, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:43, Receive Time: 2021-01-29 14:43:29.969117, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:45, Receive Time: 2021-01-29 14:43:29.992104, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:37, Receive Time: 2021-01-29 14:43:30.870348, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:39, Receive Time: 2021-01-29 14:43:30.886311, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:41, Receive Time: 2021-01-29 14:43:30.901282, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:43, Receive Time: 2021-01-29 14:43:30.910269, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:45, Receive Time: 2021-01-29 14:43:30.921422, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:37, Receive Time: 2021-01-29 14:43:31.790014, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:39, Receive Time: 2021-01-29 14:43:31.808614, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:41, Receive Time: 2021-01-29 14:43:31.828239, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:43, Receive Time: 2021-01-29 14:43:31.836869, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 14:42:45, Receive Time: 2021-01-29 14:43:31.843524, Flow: 14.28, IMEI: 864287039914179, Battery: 410.0
Send Time: 2021-01-29 15:13:43, Receive Time: 2021-01-29 15:14:25.146062, Flow: 5.38, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:13:46, Receive Time: 2021-01-29 15:14:25.146062, Flow: 5.13, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:13:52, Receive Time: 2021-01-29 15:14:25.146062, Flow: 5.36, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:13:58, Receive Time: 2021-01-29 15:14:32.135319, Flow: 5.46, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:14:10, Receive Time: 2021-01-29 15:14:32.135319, Flow: 5.25, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:31:57, Receive Time: 2021-01-29 15:32:27.356691, Flow: 24.64, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:32:15, Receive Time: 2021-01-29 15:32:44.398091, Flow: 56.7, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:32:18, Receive Time: 2021-01-29 15:32:44.398091, Flow: 264.52, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:32:33, Receive Time: 2021-01-29 15:33:02.379039, Flow: 113.21, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:32:36, Receive Time: 2021-01-29 15:33:02.379039, Flow: 33.84, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:32:51, Receive Time: 2021-01-29 15:33:20.330057, Flow: 30.27, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:33:09, Receive Time: 2021-01-29 15:33:38.352737, Flow: 108.44, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:33:12, Receive Time: 2021-01-29 15:33:38.352737, Flow: 54.87, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:33:27, Receive Time: 2021-01-29 15:33:56.342857, Flow: 30.83, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:33:30, Receive Time: 2021-01-29 15:33:56.343854, Flow: 24.4, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:33:45, Receive Time: 2021-01-29 15:34:15.387469, Flow: 131.46, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:03, Receive Time: 2021-01-29 15:34:33.340942, Flow: 72.49, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:06, Receive Time: 2021-01-29 15:34:33.340942, Flow: 71.86, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:21, Receive Time: 2021-01-29 15:34:51.347515, Flow: 105.59, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:24, Receive Time: 2021-01-29 15:34:51.347515, Flow: 28.6, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:39, Receive Time: 2021-01-29 15:35:09.379905, Flow: 40.98, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:42, Receive Time: 2021-01-29 15:35:09.379905, Flow: 17.17, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:34:57, Receive Time: 2021-01-29 15:35:27.405018, Flow: 78.37, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:00, Receive Time: 2021-01-29 15:35:27.406062, Flow: 80.9, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:15, Receive Time: 2021-01-29 15:35:44.375729, Flow: 68.6, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:18, Receive Time: 2021-01-29 15:35:44.375729, Flow: 69.71, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:33, Receive Time: 2021-01-29 15:36:03.408905, Flow: 103.29, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:36, Receive Time: 2021-01-29 15:36:03.408905, Flow: 25.75, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:51, Receive Time: 2021-01-29 15:36:21.343227, Flow: 79.64, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:35:55, Receive Time: 2021-01-29 15:36:21.343227, Flow: 17.33, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:36:10, Receive Time: 2021-01-29 15:36:39.430965, Flow: 68.44, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:36:13, Receive Time: 2021-01-29 15:36:39.430965, Flow: 49.64, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:36:28, Receive Time: 2021-01-29 15:36:57.423000, Flow: 58.29, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:36:31, Receive Time: 2021-01-29 15:36:57.423000, Flow: 285.95, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:36:46, Receive Time: 2021-01-29 15:37:16.500262, Flow: 94.48, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:36:49, Receive Time: 2021-01-29 15:37:16.500262, Flow: 125.39, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:04, Receive Time: 2021-01-29 15:37:32.503669, Flow: 109.0, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:07, Receive Time: 2021-01-29 15:37:32.503669, Flow: 215.07, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:22, Receive Time: 2021-01-29 15:37:50.489627, Flow: 173.92, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:25, Receive Time: 2021-01-29 15:37:50.489627, Flow: 262.06, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:40, Receive Time: 2021-01-29 15:38:09.491501, Flow: 210.27, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:43, Receive Time: 2021-01-29 15:38:09.491501, Flow: 160.27, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:37:58, Receive Time: 2021-01-29 15:38:27.563851, Flow: 207.81, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:38:16, Receive Time: 2021-01-29 15:38:45.579225, Flow: 320.98, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:38:19, Receive Time: 2021-01-29 15:38:45.580207, Flow: 16.58, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:38:34, Receive Time: 2021-01-29 15:39:03.509091, Flow: 235.19, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:38:52, Receive Time: 2021-01-29 15:39:22.568688, Flow: 229.4, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:39:28, Receive Time: 2021-01-29 15:39:57.514050, Flow: 140.9, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:39:46, Receive Time: 2021-01-29 15:40:15.510423, Flow: 87.65, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:40:04, Receive Time: 2021-01-29 15:40:33.560885, Flow: 282.1, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:40:22, Receive Time: 2021-01-29 15:40:52.550860, Flow: 257.73, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:40:25, Receive Time: 2021-01-29 15:40:52.550860, Flow: 174.04, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:40:40, Receive Time: 2021-01-29 15:41:09.506781, Flow: 224.87, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:40:43, Receive Time: 2021-01-29 15:41:09.506781, Flow: 244.36, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:41:16, Receive Time: 2021-01-29 15:41:45.520179, Flow: 153.84, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:41:34, Receive Time: 2021-01-29 15:42:04.511717, Flow: 202.33, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:41:37, Receive Time: 2021-01-29 15:42:04.512712, Flow: 119.64, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:42:11, Receive Time: 2021-01-29 15:42:39.522596, Flow: 119.4, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:43:05, Receive Time: 2021-01-29 15:43:33.546999, Flow: 89.79, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:43:23, Receive Time: 2021-01-29 15:43:52.606192, Flow: 145.11, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:43:26, Receive Time: 2021-01-29 15:43:52.606192, Flow: 217.17, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:43:41, Receive Time: 2021-01-29 15:44:10.623988, Flow: 152.89, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:43:44, Receive Time: 2021-01-29 15:44:10.623988, Flow: 57.41, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:43:59, Receive Time: 2021-01-29 15:44:27.605996, Flow: 145.75, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:44:17, Receive Time: 2021-01-29 15:44:46.656543, Flow: 147.73, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:44:20, Receive Time: 2021-01-29 15:44:46.656543, Flow: 225.35, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:44:35, Receive Time: 2021-01-29 15:45:04.617634, Flow: 188.29, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:44:38, Receive Time: 2021-01-29 15:45:04.617634, Flow: 145.0, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:45:11, Receive Time: 2021-01-29 15:45:40.627975, Flow: 46.78, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:46:41, Receive Time: 2021-01-29 15:47:11.647440, Flow: 34.16, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:46:44, Receive Time: 2021-01-29 15:47:11.647440, Flow: 34.12, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:46:59, Receive Time: 2021-01-29 15:47:28.630362, Flow: 40.98, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:47:02, Receive Time: 2021-01-29 15:47:28.630362, Flow: 145.67, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:48:18, Receive Time: 2021-01-29 15:48:40.650580, Flow: 129.44, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:48:51, Receive Time: 2021-01-29 15:49:16.649925, Flow: 299.04, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:49:06, Receive Time: 2021-01-29 15:49:34.648070, Flow: 6.14, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:49:27, Receive Time: 2021-01-29 15:49:53.642221, Flow: 192.46, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:50:03, Receive Time: 2021-01-29 15:50:28.626886, Flow: 233.96, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:50:36, Receive Time: 2021-01-29 15:51:05.645104, Flow: 17.49, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:50:39, Receive Time: 2021-01-29 15:51:05.645104, Flow: 172.06, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:51:48, Receive Time: 2021-01-29 15:52:17.657262, Flow: 13.76, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:54:31, Receive Time: 2021-01-29 15:55:00.783598, Flow: 6.38, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:56:04, Receive Time: 2021-01-29 15:56:30.789409, Flow: 15.98, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:56:22, Receive Time: 2021-01-29 15:56:48.815811, Flow: 320.79, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:57:13, Receive Time: 2021-01-29 15:57:44.797894, Flow: 63.13, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:57:16, Receive Time: 2021-01-29 15:57:44.797894, Flow: 70.75, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:57:34, Receive Time: 2021-01-29 15:58:00.825510, Flow: 70.75, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:57:49, Receive Time: 2021-01-29 15:58:20.880729, Flow: 67.41, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:57:52, Receive Time: 2021-01-29 15:58:20.880729, Flow: 48.84, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:58:07, Receive Time: 2021-01-29 15:58:36.863448, Flow: 55.9, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:58:10, Receive Time: 2021-01-29 15:58:36.863448, Flow: 25.19, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:58:25, Receive Time: 2021-01-29 15:58:54.818762, Flow: 111.94, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:58:43, Receive Time: 2021-01-29 15:59:12.793287, Flow: 64.71, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:58:46, Receive Time: 2021-01-29 15:59:12.793287, Flow: 89.79, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:58:49, Receive Time: 2021-01-29 15:59:12.793287, Flow: 42.46, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:01, Receive Time: 2021-01-29 15:59:30.791155, Flow: 100.35, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:19, Receive Time: 2021-01-29 15:59:49.823918, Flow: 56.7, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:22, Receive Time: 2021-01-29 15:59:49.823918, Flow: 46.06, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:34, Receive Time: 2021-01-29 16:00:07.782157, Flow: 277.69, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:37, Receive Time: 2021-01-29 16:00:07.782157, Flow: 98.92, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:41, Receive Time: 2021-01-29 16:00:07.782157, Flow: 97.02, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:44, Receive Time: 2021-01-29 16:00:07.782157, Flow: 193.73, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:53, Receive Time: 2021-01-29 16:00:24.799017, Flow: 202.61, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:56, Receive Time: 2021-01-29 16:00:24.799017, Flow: 67.33, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 15:59:59, Receive Time: 2021-01-29 16:00:24.799017, Flow: 96.86, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 16:00:02, Receive Time: 2021-01-29 16:00:24.799017, Flow: 188.33, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 16:00:14, Receive Time: 2021-01-29 16:00:46.850099, Flow: 90.19, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-01-29 16:00:17, Receive Time: 2021-01-29 16:00:46.850099, Flow: 70.11, IMEI: 864287039914179, Battery: 411.0
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 15:07:21.827118, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 15:07:21.908416, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 15:07:21.931355, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 15:07:21.948359, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 15:07:21.963443, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 15:07:31.826595, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 15:07:31.854274, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 15:07:31.873225, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 15:07:31.888969, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 15:07:31.903929, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 15:07:41.843044, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 15:07:41.861987, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 15:07:41.876947, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 15:07:41.889938, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 15:07:41.898886, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 15:07:51.878863, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 15:07:51.892880, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 15:07:51.904442, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 15:07:51.912799, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 15:07:51.922196, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 15:08:01.829399, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 15:08:01.847047, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 15:08:01.861573, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 15:08:01.872537, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 15:08:01.880690, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 15:08:11.841376, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 15:08:11.861315, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 15:08:11.875093, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 15:08:11.887110, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 15:08:11.901114, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 15:08:31.850267, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 15:08:31.862241, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 15:08:31.875218, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 15:08:31.888516, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 15:08:31.900771, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 15:08:41.837768, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 15:08:41.852729, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 15:08:41.862726, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 15:08:41.872673, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 15:08:41.882964, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 15:09:01.911336, Flow: 2.0, IMEI: 234697839, Battery: 3.45
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 15:09:01.932291, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 15:09:01.942508, Flow: 2.12, IMEI: 234697839, Battery: 3.76
